cve_ent,municipality,population,total_cases,case_rate,total_cases_last_60_days,case_rate_last_60_days,total_deaths,death_rate,total_deaths_last_60_days,death_rate_last_60_days
20491,Santiago Textitlan,4566,0,0.0,0,0.0,0,0.0,0,0.0
20492,Santiago Tilantongo,3014,5,165.89250165892503,1,33.178500331785,0,0.0,0,0.0
20493,Santiago Tillo,562,2,355.8718861209964,0,0.0,1,177.9359430604982,0,0.0
20494,Santiago Tlazoyaltepec,4904,4,81.56606851549756,0,0.0,0,0.0,0,0.0
13056,Santiago Tulantepec de Lugo Guerrero,40098,555,1384.108933113871,116,289.29123647064694,68,169.5845179310689,7,17.4572297870218
30143,Santiago Tuxtla,60542,204,336.95616266393574,75,123.88094215585875,41,67.72158171186945,2,3.3034917908228993
20495,Santiago Xanica,3106,0,0.0,0,0.0,0,0.0,0,0.0
20496,Santiago Xiacui,2153,11,510.9150023223409,0,0.0,1,46.44681839294008,1,46.44681839294008
20497,Santiago Yaitepec,4470,10,223.71364653243847,1,22.371364653243848,5,111.85682326621924,0,0.0
20498,Santiago Yaveo,7104,8,112.61261261261261,5,70.38288288288288,2,28.153153153153152,0,0.0
20499,Santiago Yolomecatl,2211,26,1175.9384893713252,13,587.9692446856626,3,135.68521031207598,0,0.0
20500,Santiago Yosondua,8672,15,172.97047970479704,1,11.531365313653136,0,0.0,0,0.0
20501,Santiago Yucuyachi,946,3,317.1247357293869,0,0.0,1,105.70824524312897,0,0.0
20502,Santiago Zacatepec,5472,5,91.37426900584795,0,0.0,0,0.0,0,0.0
20503,Santiago Zoochila,402,0,0.0,0,0.0,0,0.0,0,0.0
13055,Santiago de Anaya,18386,159,864.7884259762864,45,244.7514413140433,28,152.28978570651583,3,16.31676275426955
20461,Santiago del Rio,560,4,714.2857142857142,0,0.0,2,357.1428571428571,0,0.0
7119,Santiago el Pinar,3975,7,176.1006289308176,1,25.157232704402514,0,0.0,0,0.0
24033,Santo Domingo,12592,66,524.1423125794155,13,103.24015247776366,15,119.12325285895807,3,23.824650571791615
20506,Santo Domingo Albarradas,796,3,376.88442211055275,0,0.0,0,0.0,0,0.0
20507,Santo Domingo Armenta,3525,6,170.2127659574468,1,28.368794326241133,1,28.368794326241133,0,0.0
20508,Santo Domingo Chihuitan,1574,16,1016.5184243964422,10,635.3240152477764,5,317.6620076238882,1,63.53240152477764
20505,Santo Domingo Ingenio,8300,251,3024.0963855421687,135,1626.5060240963855,22,265.0602409638554,3,36.144578313253014
20510,Santo Domingo Ixcatlan,685,1,145.98540145985402,1,145.98540145985402,0,0.0,0,0.0
20511,Santo Domingo Nuxaa,3343,2,59.82650314089142,0,0.0,0,0.0,0,0.0
20512,Santo Domingo Ozolotepec,850,0,0.0,0,0.0,0,0.0,0,0.0
20513,Santo Domingo Petapa,9495,42,442.33807266982626,25,263.2964718272775,3,31.5955766192733,1,10.531858873091101
20514,Santo Domingo Roayaga,1058,0,0.0,0,0.0,0,0.0,0,0.0
20515,Santo Domingo Tehuantepec,68052,806,1184.3884088638101,294,432.02257097513666,113,166.04949156527363,13,19.103038852642097
20516,Santo Domingo Teojomulco,5172,11,212.68368136117556,0,0.0,0,0.0,0,0.0
20517,Santo Domingo Tepuxtepec,5871,8,136.26298756600238,0,0.0,3,51.0986203372509,0,0.0
20518,Santo Domingo Tlatayapam,142,2,1408.4507042253522,0,0.0,1,704.2253521126761,0,0.0
20519,Santo Domingo Tomaltepec,3079,63,2046.1188697629102,7,227.34654108476775,4,129.91230919129586,0,0.0
20520,Santo Domingo Tonala,7210,33,457.6976421636616,0,0.0,2,27.739251040221912,0,0.0
20521,Santo Domingo Tonaltepec,251,1,398.40637450199205,0,0.0,0,0.0,0,0.0
20522,Santo Domingo Xagacia,1203,0,0.0,0,0.0,0,0.0,0,0.0
20523,Santo Domingo Yanhuitlan,1618,15,927.0704573547589,0,0.0,0,0.0,0,0.0
20524,Santo Domingo Yodohino,312,2,641.025641025641,0,0.0,1,320.5128205128205,0,0.0
20525,Santo Domingo Zanatepec,12641,20,158.21533106558024,8,63.28613242623211,2,15.821533106558027,0,0.0
20509,Santo Domingo de Morelos,11529,4,34.695116662329774,1,8.673779165582443,0,0.0,0,0.0
15078,Santo Tomas,10262,54,526.2132137984798,9,87.70220229974665,4,38.97875657766517,1,9.744689144416293
21151,Santo Tomas Hueyotlipan,9100,37,406.5934065934066,3,32.967032967032964,7,76.92307692307692,0,0.0
20530,Santo Tomas Jalieza,3724,32,859.2910848549946,1,26.85284640171858,3,80.55853920515575,0,0.0
20531,Santo Tomas Mazaltepec,2745,20,728.5974499089253,4,145.71948998178507,1,36.42987249544627,0,0.0
20532,Santo Tomas Ocotepec,3927,1,25.464731347084285,1,25.464731347084285,0,0.0,0,0.0
20533,Santo Tomas Tamazulapan,2329,14,601.1163589523401,5,214.68441391155002,1,42.93688278231001,0,0.0
20526,Santos Reyes Nopala,18273,61,333.82586329557273,9,49.25299622393696,4,21.89022054397198,0,0.0
20527,Santos Reyes Papalo,2741,1,36.48303538854432,0,0.0,0,0.0,0,0.0
20528,Santos Reyes Tepejillo,1023,8,782.0136852394917,0,0.0,1,97.75171065493646,0,0.0
20529,Santos Reyes Yucuna,1352,2,147.92899408284023,0,0.0,0,0.0,0,0.0
26060,Saric,1736,29,1670.5069124423965,1,57.6036866359447,3,172.8110599078341,0,0.0
8061,Satevo,3381,22,650.6950606329489,0,0.0,1,29.57704821058858,0,0.0
8062,Saucillo,34050,276,810.5726872246696,19,55.80029368575624,72,211.45374449339207,1,2.936857562408223
14082,Sayula,39384,263,667.7838716229941,70,177.73715214300222,36,91.40767824497257,5,12.695510867357303
30144,Sayula de Aleman,34331,39,113.59995339489092,4,11.651277271270864,8,23.302554542541728,0,0.0
16080,Senguio,19980,55,275.27527527527525,1,5.005005005005005,6,30.03003003003003,0,0.0
31067,Seye,10360,91,878.3783783783784,19,183.3976833976834,19,183.3976833976834,1,9.652509652509652
5034,Sierra Mojada,7740,57,736.4341085271318,0,0.0,7,90.43927648578811,0,0.0
20537,Silacayoapam,6872,29,422.0023282887078,3,43.655413271245635,1,14.551804423748544,0,0.0
11037,Silao de la Victoria,201020,3642,1811.760023878221,150,74.61944085165656,389,193.513083275296,1,0.4974629390110437
7080,Siltepec,39536,14,35.41076487252125,0,0.0,1,2.529340348037232,0,0.0
7081,Simojovel,48046,19,39.54543562419348,0,0.0,2,4.162677434125629,0,0.0
25017,Sinaloa,94901,558,587.9811593133898,79,83.24464441892077,97,102.21177859032044,9,9.483567085699834
31068,Sinanche,3377,26,769.9141249629849,8,236.89665383476458,6,177.67249037607343,1,29.612081729345572
13057,Singuilucan,17377,139,799.9079242677102,20,115.09466536226046,29,166.88726477527766,1,5.754733268113023
7082,Sitala,15524,2,12.883277505797475,0,0.0,0,0.0,0,0.0
20538,Sitio de Xitlapehua,715,4,559.4405594405595,0,0.0,1,139.86013986013987,0,0.0
30146,Sochiapa,3839,7,182.33915082052619,3,78.14535035165407,2,52.09690023443605,1,26.048450117218025
7083,Socoltenango,20161,17,84.32121422548485,1,4.96007142502852,4,19.84028570011408,0,0.0
30145,Soconusco,17083,30,175.61318269624775,8,46.83018205233273,6,35.12263653924955,1,5.853772756541591
30147,Soledad Atzompa,24269,9,37.08434628538465,0,0.0,4,16.481931682393178,0,0.0
20539,Soledad Etla,5930,158,2664.418212478921,14,236.0876897133221,13,219.22428330522766,1,16.863406408094434
30148,Soledad de Doblado,29150,193,662.0926243567753,81,277.87307032590047,21,72.04116638078902,1,3.430531732418525
24035,Soledad de Graciano Sanchez,328949,5851,1778.6951776719188,369,112.17544360979969,530,161.1192008487638,6,1.8239909530048732
23008,Solidaridad,239850,8514,3549.718574108818,4227,1762.351469668543,412,171.774025432562,76,31.686470710860956
7084,Solosuchiapa,8812,7,79.43713118474807,0,0.0,0,0.0,0,0.0
21152,Soltepec,13062,52,398.1013627315878,2,15.31159087429184,15,114.83693155718879,0,0.0
32042,Sombrerete,65330,1319,2018.9805602326649,124,189.80560232664934,89,136.2314403796112,1,1.530690341343946
30149,Soteapan,36043,12,33.29356601836695,4,11.09785533945565,3,8.323391504591738,0,0.0
28037,Soto la Marina,26467,707,2671.2509918011106,313,1182.604753088752,12,45.339479351645444,2,7.556579891940908
31069,Sotuta,9485,21,221.4022140221402,7,73.80073800738008,6,63.2577754348972,1,10.542962572482868
7085,Soyalo,11749,12,102.13635202996001,1,8.511362669163333,2,17.022725338326666,0,0.0
15079,Soyaniquilpan de Juarez,14339,67,467.2571309017365,2,13.947974056768253,13,90.66183136899366,0,0.0
26061,Soyopa,1474,2,135.68521031207598,1,67.84260515603799,0,0.0,0,0.0
26062,Suaqui Grande,1222,4,327.33224222585926,2,163.66612111292963,1,81.83306055646482,0,0.0
7086,Suchiapa,26510,33,124.48132780082987,4,15.088645794039985,4,15.088645794039985,0,0.0
7087,Suchiate,42201,42,99.52370796900546,12,28.435345134001565,12,28.435345134001565,1,2.3696120945001304
10033,Suchil,6766,68,1005.0251256281407,4,59.119125036949455,6,88.67868755542418,0,0.0
31070,Sucila,4204,73,1736.441484300666,11,261.6555661274976,2,47.57373929590866,0,0.0
31071,Sudzal,1825,16,876.7123287671233,3,164.38356164383563,3,164.38356164383563,0,0.0
15080,Sultepec,28198,64,226.9664515213845,9,31.917157245194694,9,31.917157245194694,0,0.0
31072,Suma,1963,24,1222.6184411614875,5,254.71217524197655,8,407.5394803871625,0,0.0
7088,Sunuapa,2601,1,38.446751249519416,0,0.0,0,0.0,0,0.0
32043,Susticacan,1429,12,839.7480755773267,3,209.9370188943317,3,209.9370188943317,0,0.0
16081,Susupuato,9161,28,305.64348870210677,0,0.0,7,76.41087217552669,0,0.0
32044,Tabasco,16372,209,1276.5697532372344,26,158.80772049841192,10,61.079892499389196,0,0.0
16082,Tacambaro,81105,431,531.4099007459466,17,20.960483324086063,86,106.03538622772949,8,9.86375685839344
27015,Tacotalpa,52105,915,1756.069475098359,135,259.09221763746285,48,92.121677382209,3,5.7576048363880625
31073,Tahdziu,5375,7,130.2325581395349,2,37.20930232558139,0,0.0,0,0.0
31074,Tahmek,3982,56,1406.3284781516825,12,301.35610246107484,14,351.5821195379206,0,0.0
14083,Tala,85654,943,1100.9409951666005,248,289.53697433861817,155,180.96060896163635,19,22.18226819529736
14084,Talpa de Allende,16034,58,361.73132094299615,7,43.65722838967195,6,37.42048147686167,0,0.0
30150,Tamalin,12233,13,106.26992561105206,3,24.523828987165864,3,24.523828987165864,0,0.0
24036,Tamasopo,31591,186,588.7752840999019,32,101.29467253331644,43,136.11471621664398,1,3.165458516666139
10034,Tamazula,27368,159,580.9704764688687,17,62.116340251388486,7,25.57731657410114,0,0.0
14085,Tamazula de Gordiano,41130,648,1575.492341356674,134,325.79625577437395,56,136.1536591295891,3,7.293946024799416
20031,Tamazulapam del Espiritu Santo,7677,44,573.1405496938909,3,39.07776475185619,4,52.10368633580826,0,0.0
24037,Tamazunchale,100187,2694,2688.9716230648687,975,973.1801531136773,137,136.74428818110135,10,9.981334903730025
30151,Tamiahua,24459,60,245.30847540782534,28,114.47728852365182,12,49.06169508156506,0,0.0
24038,Tampacan,16172,155,958.4466979965373,62,383.3786791986149,8,49.46821667078902,1,6.183527083848627
24039,Tampamolon Corona,16069,99,616.0930985126641,30,186.69487833717096,7,43.562138278673224,0,0.0
28038,Tampico,334535,10845,3241.8132631862136,1580,472.2973679884018,794,237.34437353341207,41,12.255817776914226
30152,Tampico Alto,13099,28,213.7567753263608,6,45.80502328422017,7,53.4391938315902,1,7.6341705473700285
24040,Tamuin,40732,564,1384.6607090248453,280,687.4202101541786,33,81.01738191102818,1,2.455072179122066
24012,Tancanhuitz,21674,261,1204.2078065885391,31,143.02851342622498,12,55.36587616499031,0,0.0
16083,Tancitaro,32707,102,311.8598465160363,36,110.06818112330693,15,45.86174213471122,1,3.057449475647415
30153,Tancoco,6072,11,181.15942028985506,3,49.40711462450592,4,65.87615283267458,0,0.0
20541,Tanetze de Zaragoza,1702,0,0.0,0,0.0,0,0.0,0,0.0
16084,Tangamandapio,30945,165,533.2040717401842,6,19.389238972370336,28,90.48311520439489,1,3.2315398287283887
16085,Tangancicuaro,35305,201,569.3244582920266,14,39.65443988103668,18,50.98427984704716,0,0.0
16086,Tanhuato,16286,76,466.6584796757952,0,0.0,5,30.70121576814442,0,0.0
20542,Taniche,833,7,840.3361344537815,1,120.04801920768307,0,0.0,0,0.0
24041,Tanlajas,20596,143,694.3095746746941,35,169.93590988541465,7,33.987181977082926,0,0.0
24042,Tanquian de Escobedo,15866,248,1563.0908861716878,87,548.3423673263583,11,69.33064414471197,0,0.0
30154,Tantima,13662,11,80.51529790660226,3,21.958717610891526,4,29.278290147855365,0,0.0
30155,Tantoyuca,109017,173,158.69084638175698,38,34.85694891622407,33,30.27050826935249,1,0.9172881293743177
7089,Tapachula,384312,3301,858.9375299236037,1099,285.96556964133305,367,95.49532671371178,47,12.229646745352733
7090,Tapalapa,4346,0,0.0,0,0.0,0,0.0,0,0.0
14086,Tapalpa,20647,66,319.65903036760784,9,43.589867777401075,14,67.80646098706833,6,29.059911851600717
7091,Tapilula,14197,11,77.48115799112489,0,0.0,3,21.131224906670422,0,0.0
11038,Tarandacuao,12978,332,2558.175373709354,47,362.1513330251194,12,92.46417013407304,0,0.0
16087,Taretan,15465,125,808.2767539605561,29,187.520206918849,19,122.85806660200453,1,6.466214031684449
16088,Tarimbaro,119032,760,638.483769070502,81,68.04892801935614,108,90.73190402580819,6,5.040661334767122
11039,Tarimoro,36574,602,1645.9780171706677,53,144.91168589708536,42,114.8356756165582,0,0.0
13058,Tasquillo,17607,107,607.7128414835008,39,221.50281138183678,22,124.95030385642075,1,5.679559266200942
30209,Tatahuicapan de Juarez,16248,6,36.92762186115215,1,6.154603643525357,3,18.463810930576074,0,0.0
20543,Tataltepec de Valdes,5999,3,50.008334722453746,0,0.0,1,16.669444907484582,0,0.0
30156,Tatatila,6179,5,80.9192425958893,0,0.0,0,0.0,0,0.0
12055,Taxco de Alarcon,112561,1738,1544.051669761285,245,217.65975782020416,220,195.44957845079557,2,1.776814349552687
31075,Teabo,7031,95,1351.159152325416,14,199.11819086900866,4,56.89091167685962,1,14.222727919214906
27016,Teapa,62448,1643,2630.9889828337177,698,1117.7299513194978,130,208.17320010248528,5,8.006661542403279
21153,Tecali de Herrera,23518,169,718.598520282337,12,51.02474700229611,28,119.05774300535761,1,4.252062250191343
14087,Tecalitlan,17722,84,473.987134634917,11,62.06974382123914,16,90.2832637399842,1,5.642703983749013
15081,Tecamac,500585,8337,1665.4514218364513,1274,254.5022323881059,1173,234.3258387686407,60,11.985976407603104
21154,Tecamachalco,81930,603,735.9941413401684,53,64.68936897351398,117,142.80483339436103,0,0.0
2003,Tecate,113857,1689,1483.4397533748474,99,86.95117559745998,243,213.42561283012904,6,5.2697682180278775
14089,Techaluta de Montenegro,3994,18,450.67601402103156,2,50.0751126690035,3,75.11266900350526,0,0.0
12056,Tecoanapa,47593,670,1407.770050217469,371,779.5264009413148,30,63.03447986048368,7,14.708045300779526
31076,Tecoh,18791,122,649.246979937204,32,170.2942898195945,28,149.00750359214518,2,10.643393113724656
14088,Tecolotlan,18483,51,275.92923226748906,16,86.56603365254558,8,43.28301682627279,1,5.410377103284099
30158,Tecolutla,25352,67,264.2789523508994,9,35.500157778479014,21,82.83370148311771,1,3.9444619753865573
6009,Tecoman,134631,2277,1691.2895247008491,816,606.101120841411,168,124.78552487911402,11,8.170480795656275
21155,Tecomatlan,6052,142,2346.3317911434237,3,49.570389953734306,5,82.61731658955718,0,0.0
13059,Tecozautla,40515,220,543.0087621868444,34,83.9195359743305,39,96.26064420584969,1,2.468221646303838
12057,Tecpan de Galeana,66974,453,676.381879535342,70,104.5181712306268,43,64.20401947024217,0,0.0
7092,Tecpatan,45447,36,79.21314938279754,7,15.402556824432857,12,26.404383127599182,1,2.2003652606332653
18016,Tecuala,43043,515,1196.477940663987,300,696.9774411634877,98,227.67929744673933,20,46.46516274423251
21156,Tehuacan,339077,4300,1268.1485326341804,478,140.97092990677632,772,227.67689934734585,17,5.013610477856062
30159,Tehuipango,27267,13,47.6766787692082,0,0.0,4,14.669747313602523,0,0.0
21157,Tehuitzingo,11865,77,648.9675516224189,4,33.7126000842815,16,134.850400337126,0,0.0
15082,Tejupilco,79795,891,1116.6113164985275,125,156.6514192618585,96,120.30828999310734,0,0.0
31077,Tekal de Venegas,2845,11,386.6432337434095,4,140.59753954305802,3,105.4481546572935,0,0.0
31078,Tekanto,4049,33,815.0160533465054,10,246.97456162015314,8,197.57964929612248,0,0.0
31079,Tekax,45441,779,1714.310864637662,167,367.50951783631524,40,88.0262318170815,2,4.401311590854075
31080,Tekit,10974,32,291.598323309641,5,45.5622380171314,8,72.89958082741025,1,9.112447603426281
31081,Tekom,3443,58,1684.5774034272436,26,755.1553877432472,11,319.4888178913738,2,58.08887598024978
31082,Telchac Pueblo,4051,30,740.557886941496,5,123.42631449024933,5,123.42631449024933,1,24.685262898049864
31083,Telchac Puerto,1912,19,993.723849372385,11,575.3138075313808,4,209.20502092050208,1,52.30125523012552
12058,Teloloapan,59123,252,426.230062750537,58,98.10056999813948,44,74.42112206755408,3,5.07416741369687
15083,Temamatla,13690,311,2271.7311906501095,28,204.52885317750182,7,51.132213294375454,0,0.0
15084,Temascalapa,41685,351,842.0295070169125,32,76.76622286194075,64,153.5324457238815,0,0.0
15085,Temascalcingo,67308,415,616.5686099720687,46,68.34254471979557,43,63.88542223806977,2,2.9714149878171985
15086,Temascaltepec,34348,153,445.44078257831603,17,49.49342028647956,28,81.51857458949576,1,2.9113776639105624
31084,Temax,7746,27,348.56700232378006,9,116.18900077459332,6,77.45933384972889,1,12.909888974954814
17018,Temixco,123812,2318,1872.1933253642621,217,175.2657254547217,162,130.84353697541434,5,4.038380770846121
17033,Temoac,16954,138,813.9672053792615,24,141.559513979002,21,123.86457473162675,1,5.898313082458417
15087,Temoaya,109436,532,486.1288789794948,29,26.499506560912312,110,100.51536971380534,2,1.8275521766146423
8063,Temosachic,7001,27,385.6591915440651,0,0.0,10,142.836737608913,0,0.0
31085,Temozon,16593,313,1886.337612246128,48,289.27861146266497,38,229.01223407460978,17,102.45284155969384
30161,Tempoal,37410,94,251.2697139802192,23,61.48088746324512,14,37.423148890670944,3,8.019246190858059
4008,Tenabo,11930,112,938.8097233864207,11,92.20452640402347,12,100.5867560771165,2,16.764459346186086
14090,Tenamaxtlan,7500,71,946.6666666666666,49,653.3333333333334,5,66.66666666666667,0,0.0
30162,Tenampa,7081,7,98.8560937720661,2,28.244598220590312,4,56.489196441180624,0,0.0
21158,Tenampulco,7527,12,159.42606616181746,0,0.0,6,79.71303308090873,0,0.0
15088,Tenancingo,105306,892,847.0552485138548,94,89.26366968643762,147,139.5931855734716,0,0.0
29027,Tenancingo,13938,179,1284.2588606686754,15,107.6194575979337,35,251.112067728512,0,0.0
13060,Tenango de Doria,19646,192,977.298177746106,82,417.3877634123995,12,61.08113610913163,5,25.450473378804848
15089,Tenango del Aire,13344,196,1468.8249400479617,22,164.86810551558753,8,59.95203836930455,0,0.0
15090,Tenango del Valle,92048,949,1030.9838345211194,168,182.5134712324005,175,190.11819920041717,6,6.518338258300017
7093,Tenejapa,47721,5,10.477567527922718,1,2.0955135055845435,0,0.0,0,0.0
30163,Tenochtitlan,5425,3,55.29953917050691,2,36.866359447004605,0,0.0,0,0.0
27017,Tenosique,63851,2627,4114.266025590829,589,922.4601024259604,114,178.54066498566976,2,3.1322923681696446
14091,Teocaltiche,44188,381,862.2250384719833,19,42.99809903141124,17,38.47198334389427,1,2.2630578437584865
30164,Teocelo,17551,71,404.5353541108769,14,79.76753461341234,20,113.95362087630333,1,5.697681043815167
20544,Teococuilco de Marcos Perez,981,6,611.6207951070337,2,203.87359836901123,1,101.93679918450562,0,0.0
14092,Teocuitatlan de Corona,11168,37,331.30372492836676,1,8.954154727793696,11,98.49570200573066,0,0.0
29028,Teolocholco,26065,425,1630.5390370228274,54,207.17437176290045,40,153.4624976021485,0,0.0
15091,Teoloyucan,69466,921,1325.828462845133,100,143.95531626982986,170,244.72403765871073,5,7.197765813491492
21159,Teopantlan,3938,15,380.9040121889284,0,0.0,5,126.96800406297614,0,0.0
7094,Teopisca,47217,13,27.5324565304869,2,4.235762543151831,0,0.0,0,0.0
15092,Teotihuacan,60992,999,1637.9197271773348,99,162.31636935991605,141,231.17785939139557,3,4.918677859391396
20545,Teotitlan de Flores Magon,10338,88,851.2284774617915,9,87.05745792222866,14,135.42271232346684,0,0.0
20546,Teotitlan del Valle,6082,51,838.5399539625124,2,32.88391976323578,7,115.09371917132522,0,0.0
21160,Teotlalco,3336,17,509.59232613908875,1,29.976019184652277,5,149.8800959232614,0,0.0
20547,Teotongo,986,8,811.3590263691683,1,101.41987829614604,1,101.41987829614604,0,0.0
26063,Tepache,1515,11,726.072607260726,0,0.0,2,132.01320132013203,0,0.0
31086,Tepakan,2372,13,548.0607082630692,3,126.47554806070826,4,168.63406408094434,0,0.0
16089,Tepalcatepec,24911,211,847.0153747340532,10,40.1429087551684,18,72.25723575930313,2,8.02858175103368
17019,Tepalcingo,28871,272,942.1218523778186,6,20.782099684804823,65,225.1394132520522,0,0.0
21161,Tepanco de Lopez,21821,136,623.252829842812,27,123.73401768938179,31,142.0649832729939,1,4.582741395903029
21162,Tepango de Rodriguez,4349,3,68.98137502874224,0,0.0,1,22.993791676247415,0,0.0
14093,Tepatitlan de Morelos,151133,2398,1586.681929161732,701,463.8298717024078,206,136.30378540755493,26,17.203390391244795
30165,Tepatlaxco,8888,4,45.004500450045,0,0.0,1,11.25112511251125,0,0.0
21163,Tepatlaxco de Hidalgo,18470,62,335.67948023822413,3,16.24255549539794,17,92.041147807255,1,5.414185165132648
21164,Tepeaca,85594,595,695.1421828632848,39,45.563941397761525,95,110.98908802018833,2,2.336612379372386
13061,Tepeapulco,58776,1790,3045.4607322716756,305,518.9192867837212,189,321.55982033483053,7,11.909622975364094
32045,Tepechitlan,9180,158,1721.1328976034858,21,228.75816993464053,12,130.718954248366,0,0.0
12059,Tepecoacuilco de Trujano,32914,161,489.1535516801361,13,39.496870632557574,29,88.10840371878228,0,0.0
13062,Tepehuacan de Guerrero,32819,51,155.39778786678448,7,21.329108138578263,7,21.329108138578263,0,0.0
10035,Tepehuanes,11545,70,606.323083585968,35,303.161541792984,4,34.64703334776959,0,0.0
13063,Tepeji del Rio de Ocampo,93651,1875,2002.1142326296567,314,335.28739682437987,247,263.74518157841345,6,6.4067655444149025
20548,Tepelmeme Villa de Morelos,1700,20,1176.4705882352941,4,235.2941176470588,2,117.6470588235294,0,0.0
21165,Tepemaxalco,1158,8,690.8462867012089,0,0.0,3,259.0673575129534,0,0.0
21166,Tepeojuma,9003,56,622.0148839275797,7,77.75186049094746,17,188.8259469065867,1,11.107408641563923
29019,Tepetitla de Lardizabal,22733,242,1064.5317380020235,45,197.9501165706242,38,167.15787621519377,0,0.0
13064,Tepetitlan,11792,90,763.2293080054274,12,101.76390773405699,20,169.606512890095,1,8.480325644504749
30166,Tepetlan,10147,16,157.6820735192668,5,49.27564797477087,5,49.27564797477087,0,0.0
15093,Tepetlaoxtoc,33108,165,498.3689742660384,24,72.49003262051468,26,78.53086867222424,0,0.0
15094,Tepetlixpa,21137,173,818.4699815489427,19,89.88976675971047,19,89.88976675971047,0,0.0
32046,Tepetongo,7483,88,1175.9989309100627,1,13.363624214887077,21,280.6361085126286,0,0.0
30167,Tepetzintla,15415,18,116.76938047356471,1,6.487187804086928,6,38.92312682452157,0,0.0
21167,Tepetzintla,12058,9,74.63924365566429,3,24.87974788522143,0,0.0,0,0.0
21168,Tepexco,7196,28,389.10505836575874,5,69.48304613674264,6,83.37965536409116,2,27.79321845469705
21169,Tepexi de Rodriguez,22408,174,776.508389860764,23,102.6419136022849,25,111.56729739378794,3,13.388075687254553
21170,Tepeyahualco,18007,43,238.79602376853447,1,5.553395901593825,11,61.087354917532075,0,0.0
21171,Tepeyahualco de Cuauhtemoc,3794,12,316.288877174486,1,26.35740643120717,0,0.0,0,0.0
29029,Tepeyanco,14396,298,2070.0194498471797,32,222.28396776882465,34,236.17671575437623,0,0.0
1009,Tepezala,22743,260,1143.2088994415865,3,13.19087191663369,16,70.35131688871301,0,0.0
18017,Tepic,445889,11186,2508.696110466955,4248,952.703475528663,882,197.80707754620545,87,19.511582479047476
15095,Tepotzotlan,104335,773,740.8827335026598,114,109.26343029664062,132,126.5155508697944,2,1.9169022859059761
17020,Tepoztlan,51373,530,1031.6703326650186,105,204.38751873552258,40,77.86191189924668,0,0.0
14094,Tequila,44789,179,399.65170019424414,50,111.63455312688383,42,93.77302462658241,1,2.232691062537677
30168,Tequila,15968,30,187.875751503006,11,68.88777555110221,1,6.2625250501002,0,0.0
22017,Tequisquiapan,78742,768,975.3371771100557,62,78.73815752711387,110,139.69673109649233,4,5.07988113078154
15096,Tequixquiac,39658,264,665.6916637248474,25,63.03898330727722,60,151.29355993746532,1,2.5215593322910888
29030,Terrenate,16330,129,789.9571341090018,12,73.48438456827924,10,61.2369871402327,0,0.0
17021,Tetecala,8326,185,2221.9553206822,3,36.0317079029546,9,108.0951237088638,0,0.0
21172,Tetela de Ocampo,29767,73,245.2380152517889,10,33.594248664628616,10,33.594248664628616,0,0.0
17022,Tetela del Volcan,22015,218,990.233931410402,9,40.88121735180559,27,122.64365205541677,0,0.0
21173,Teteles de Avila Castillo,6283,34,541.1427661944931,11,175.0756008276301,9,143.24367340442464,2,31.831927423205478
13065,Tetepango,12533,133,1061.1984361286204,49,390.96784488949174,17,135.64190536982366,1,7.978935609989628
12060,Tetipac,14890,34,228.34116856950973,8,53.72733378106112,7,47.01141705842848,0,0.0
31087,Tetiz,5419,34,627.4220335855324,9,166.08230300793502,4,73.81435689241557,0,0.0
29031,Tetla de la Solidaridad,34866,480,1376.6993632765443,42,120.46119428669765,38,108.98869959272645,0,0.0
29032,Tetlatlahuca,15237,146,958.1938701844196,17,111.57051913106254,17,111.57051913106254,0,0.0
14095,Teuchitlan,10327,67,648.7847390336012,25,242.0838578483587,10,96.83354313934348,0,0.0
32047,Teul de Gonzalez Ortega,5172,97,1875.4833720030936,20,386.69760247486465,2,38.669760247486465,0,0.0
15097,Texcaltitlan,20149,103,511.191622413023,11,54.59328006352673,8,39.704203682564895,0,0.0
15098,Texcalyacac,5711,56,980.5638241989144,4,70.04027315706531,6,105.06040973559797,0,0.0
30170,Texcatepec,11527,11,95.42812527110263,4,34.70113646221914,1,8.675284115554785,0,0.0
15099,Texcoco,262015,4296,1639.6007862145298,762,290.8230444821861,787,300.36448294944944,65,24.807740014884644
30171,Texhuacan,5630,7,124.33392539964476,3,53.285968028419184,2,35.52397868561279,0,0.0
30172,Texistepec,21798,21,96.33911368015414,2,9.175153683824204,6,27.52546105147261,0,0.0
31088,Teya,2091,22,1052.1281683405068,2,95.64801530368246,2,95.64801530368246,0,0.0
21174,Teziutlan,104906,2108,2009.417955121728,352,335.5384820696624,250,238.30858101538522,11,10.48557756467695
30173,Tezonapa,59388,79,133.0235064322759,12,20.20610224287735,21,35.36067892503536,0,0.0
13067,Tezontepec de Aldama,57003,669,1173.622440924162,78,136.83490342613547,107,187.70941880251917,3,5.26288090100521
15100,Tezoyuca,46527,669,1437.874782384422,128,275.1090764502332,82,176.24175210093065,3,6.44786897930234
21175,Tianguismanalco,13396,30,223.94744699910422,2,14.929829799940281,14,104.50880859958197,1,7.4649148999701405
15101,Tianguistenco,82457,660,800.4171871399639,102,123.70083801253988,123,149.1686576033569,3,3.63825994154529
13068,Tianguistengo,16044,41,255.5472450760409,8,49.86287708800798,9,56.09573672400897,0,0.0
